Project ID,Project Name,Branch,Region,Start Date,Status,Issue Title,Severity,Description,Implication,Cost Impact,Management Comments 1,Management Comments 2,Recommendation,Branch Manager,Operations Manager,Supervisor
129933,Nakuru Feb 25,N/A,N/A,2025-02-27,active,Debtors analysis,medium,"·       An analysis of the debt balances as of 28 February 2025 was done to identify any occurrences of bad debts or unresolved balances by route.·       It was noted that there was an outstanding balance of KES 254,371.7 and two dormant accounts totaling to KES 16,395.8·       The summary of the debtors’ balances is detailed below in Table 11 Appendix 1:

Customer name
Opening Balance
Sales
Security
Total
Amount Received
Closing Balance
Comment


Chawaka Limited- Barnabas
6,958.00
2,533.00
0.00
9,491.00
2,533.00
6,958.00
Already cleared on 01/03/2025


Valley Hospital Ltd
28,714.00
0.00
0.00
28,714.00
0.00
28,714.00
Pay with cheque monthly.


Calif Candy Shop
175.00
3,235.00
0.00
3,410.00
3,235.00
175.00
To be cleared


David Kipkorir
21.00
35,627.00
651.00
36,299.00
36,278.00
21.00
To be cleared


AIC Morop Girls Sec Schol
170,818.50
0.00
0.00
170,818.50
0.00
170,818.50
Pay with cheque monthly.


Willy Cheokok Kurui
502.00
0.00
0.00
502.00
0.00
502.00
Paid less but to be cleared already informed.


Benard Mukinisu Wasike
16,349.00
0.00
0.00
16,349.00
0.00
16,349.00
Dormant account has not paid long.


Dominic Gacheru Kihara
108.00
0.00
0.00
108.00
0.00
108.00
Didn’t pay for extra cent but to be cleared already informed.


John Kihika Muiruri
151.00
4,520.00
82.00
4,753.00
4,602.00
151.00
Didn’t pay for extra cent  but to be cleared already informed.


Mini Shop- Lanet
79.50
0.00
0.00
79.50
0.00
79.50
Cleared


Peter Irungu Mwangi
3,294.00
0.00
0.00
3,294.00
3,294.00
0.00
Already cleared on 28/02/2025


Prince Emmanuel Alvin
43.00
22,095.00
405.00
22,543.00
22,500.00
43.00
Paid less to be cleared.


Unique Stage Matt Kenya Ltd
46.80
0.00
0.00
46.80
0.00
46.80
Dormant account.


Brian Nyangoto Onyango
439.25
9,986.00
182.00
10,607.25
539.00
10,068.25
Extra cent didn’t pay


Lucy Wakerima
21,250.40
0.00
0.00
21,250.40
21,046.00
204.40
Extra cent didn’t pay


Pewa Supermarket
23.00
21,785.00
0.00
21,808.00
0.00
21,808.00
To be cleared


Rainbow Bei Chini Stores Ltd
410.00
10,117.00
0.00
10,527.00
10,117.00
410.00
Cleared 01/03/2025


Roseline Nyakweya Njoki
422.00
0.00
0.00
422.00
0.00
422.00
To be cleared (Balance 25th)


Wilson Ndirangu
4,547.25
5,919.00
108.00
10,574.25
6,027.00
4,547.25
Balance 25th to be cleared today","Debt balances were minimal; however, sales rep should follow up on the two dormant accounts for the outstanding balances to be recovered from security deposits.",0.0,,,·       Follow up on pending balances for clearance.,N/A,N/A,N/A
129933,Nakuru Feb 25,N/A,N/A,2025-02-27,active,Supermarket Returns,medium,"·       An analysis of supermarket returns for a period of 34 days from 24th January 2025-26th January 2025 was done to determine the reasons for returns and the magnitude of the returns.·       A total of supermarket returns of 1378.5 pieces 400 conversion were noted, out of which 748.5 were due to expiry and 612 were due to quality issues Naivas supermarket was noted to have significant returns due to expiry.·       Below is a detailed bar graph of the returns:",·       Excess supermarket returns due to expiry issues indicate that there is poor rotation of bread in supermarkets.·       Returns due to quality is an indication that the branch is not following correct production procedures which compromise the bread quality.,0.0,,,·       Bread rotation controls in supermarkets should be enhanced to reduce instances of bread expiry and ensure that no excess orders are placed.For quality issues the branch should ensure proper production procedures are followed to ensure bread of desired quality is sent to the market,N/A,N/A,N/A
129933,Nakuru Feb 25,N/A,N/A,2025-02-27,active,14.	Data inconsistencies between Market Damages as per SAP and manager’s book.,medium,"·       A comparison of damages for 34 days from 24 January 2025 to 26 February 2025 was done to check if damages as per managers book and SAP were accurately recorded.·       It was noted that the system had excess market damages as compared to the manager’s book which was due to failure to record supermarket returns in the manager’s damages book as detailed below.Table 11: Market damages (Mgrs. book vs SAP).

Source
Market Damages


Managers Book
3082


System (SAP)
4830


variance
1748",Failure to record all the damages will lead to variations between damages sent to ingredient and those that are Actually available.,0.0,,,Proper recording of supermarket credit notes should be done to avoid discrepancies between managers’ book and SAP.,N/A,N/A,N/A
129935,Naivasha Feb 25,N/A,N/A,2025-02-28,active,Bread Weight,medium,"From the samples picked, bread underweight were noted as follows; 400g CT – 7%, 400g Grande  - 9%, 600g W - 17%, 600g Barrel - 11% while 800g W had 27%

Variety
Sample size
C/W
O/W
U/W
%U/W
A/W


400g CT
75
68
2
5
7%
397


400g GRANDE
75
66
2
7
9%
397


600g W
60
48
2
10
17%
595


600g BW
75
48
19
8
11%
603


800g W
75
54
1
20
27%
789",Presence of underweight bread is an indication that the company is exposed to financial and reputational risks in form of penalties and customer dissatisfaction respectively,0.0,,,The branch management should ensure the set production standards are adhered to ensure the final products dispatched to the market meets the correct weight standards.,N/A,N/A,N/A
129935,Naivasha Feb 25,N/A,N/A,2025-02-28,active,Bread Damages,high,"Audit noted that production damages were averaging at 0.45% of the production and market damages stood at 0.61% of the total sales. 






Details - Production Damages
Value


Production Damages (Loaves)
1,074.8 


Oven Damages (Loaves)
740.0 


Total Damages
1,814.8 


Total loaves produced/Sales
401,782.0 


% Damages
0.45%


% Variance
0.25%


Excess Damages 
1,004.5 


Revenue loss @53
53,238.50 


          






Details - Market Damages
Value


Market Damages (Loaves)
1,831.0 


Supermarkets Returns (Loaves)
705.1 


Total Damages
2,536.1 


Total Sales (Loaves)
415,967.8 


% Damages
0.61%


% Variance
0.11%


Excess Damages
457.50 


Revenue loss @53
24,247.50",Excess damages exposes the company to revenue loss,77486.0,,,The branch team should ensure that production processes are adhered to reduce damages cases.Sales persons should handle bread carefully while in the market to reduce cases of damages resulting from mishandling,N/A,N/A,N/A
129935,Naivasha Feb 25,N/A,N/A,2025-02-28,active,Debtors analysis,medium,"The analysis revealed that the total outstanding debtors amounted to Kshs. 293,116.65.

Route
Customer Name
Closing Balance
Remarks


Naivsha
Semita Girls High School
160,325.00
Sales rep following up


Njambini
Ndonyo Njeru Secondary School
59,750.00
Sales rep following up, payments done in bits


Ewaso Ny
Chrispinus Okumu Nyongesa
54,195.00
Active customer - Current invoice


Ewaso Ny
Dennis Lemediak Sindiyo
7,803.00
Active customer - Current invoice


Ewaso Ny
Kipkemoi Timothy Cheruiyot
6,973.65
Active customer - Current invoice


Ewaso Ny
Chuma Com Services
4,070.00
Active customer - Current invoice


 
Total
293,116.65",Outstanding route balances can lead to bad debts and hence financial losses,293116.65,,,The sales Representative should ensure that the outstanding institution balances are cleared.,N/A,N/A,N/A
129935,Naivasha Feb 25,N/A,N/A,2025-02-28,active,Packing efficiency,high,"The analysis revealed that the average slicing efficiency for the period was 88.06 crates per slicer.

Details
 Value


KPI
                97.00


Production for 3rd shift on 31st Jan 2025
           4,395.00


Production in Loaves
      401,782.00


Less Production for 3rd shift on 27th Feb 2025
           5,136.50


Total loaves produced
      401,040.50


Less FOC, Production Damages and Oven Damages
           3,432.50


Total bread to be packed
      397,608.00


Slicer hired
                    301


Packing efficiency
                88.06


Expected slicers
                    273


Cost of hiring 28 extra Slicers @912
        25,536.00","Packing efficiency of 88.06 crates per slicer implies that the company incurred Kshs 25,536 on extra slicers hired",25536.0,,,The branch management should ensure slicers are hired based on the workload and also they should be pushed to achieve the set efficiency,N/A,N/A,N/A
129935,Naivasha Feb 25,N/A,N/A,2025-02-28,active,Generator  fuel consumption,medium,The consumption rate for the period was 24.4 Litres/Hr. There was variation of 16.77 hours between the actual engine run hours and system hours.,,None,,,The branch manager should ensure that the consumption rate does not deviate from the monthly average rate and he should raise query in case of variations,N/A,N/A,N/A
129938,Likoni 1 Feb 25,N/A,N/A,2025-02-15,active,Stock Verifcation,medium,"Findings;·       A stock take was conducted on 08 February 2025 to establish whether the physical stocks were matching with the stock book balance generated from SAP system and whether internal controls on stocks were effective.·       The physical stock count revealed minimal variances when compared with the system's recorded balance for almost all stock items. However, notable discrepancies were observed in the following categories:ü  Packing Materials: Variance of +567 pieces.ü  Bread Stock: White Bread: Variance of - 484 pieces & Brown Bread a variance of -33 pieces.The table below illustrates the findings:

Description
UoM
   SAP
Physical
Variance


White Flour
Kgs
45,635
45,625
0


Brown Flour
Kgs
700
700
0


White Ingredients
Bags
368
368
0


Brown ingredients
Bags
13
13
0


Yeast
Kgs
50.25
50.25
0


Vegetable Oil (Utto)
Kgs
46.38
47.25
+0.87


Bread Stock – White B
Pieces
27,772
27,288
(484)


Bread Stock – Brown B
Pieces
405
372
(33)


Packing Materials
Pieces
117,686
118,253
+567


Miscellaneous



Jericans
Pieces
67
68
+1


Gloves
Pieces
16
16
0


Towels
Pieces
13
2
-1


Crates (Red)
Pieces
200
200
0


Crates (Green)
Pieces
1,982
1,982
0","The discrepancies in bread stock and poly bags are a concern. If these issues persist, they could impact production and fulfilment capabilities, indicating weak controls.",0.0,,,"·       Regularly audit both physical and SAP inventories to ensure accuracy. Focus particularly on items with larger variances, like the bread stock.",N/A,N/A,N/A
129938,Likoni 1 Feb 25,N/A,N/A,2025-02-15,active,Bread Weight Check,medium,"Findings;·       We conducted Bread weight spot checks on 8 February 2025 on packed bread ready to be dispatched to the market to determine whether the bread dispatched to the market meets the required weight standards.·       From the selected sample, bread underweights were noted in     Overweight Products:ü  200g WB Dough: 38% overweightü  400g White Dough: 38% overweightü  200g WB: 27% overweight           Underweight Products:ü  400g WB: 13% underweightü  400g WB Dough: 16% Underweightü  800g WB: 9% underweight

Variety
Sample size
C/Wt
Ov/wt%
Ov/wt
U/wt
U/ wt%
Av/ Wt.


400g WB
75
56
12%
09
10
13%
400


800G WB
        75
68
0%
0
07
09%
795


200g WB
75
43
27%
20
12
16%
201


DOUGH



400g  White
50
23
38%
19
08
16%
461.06


200g WB
50
30
38%
18
02
04%
278.28","·       Overweight or underweight products can lead to cost inefficiencies, especially if the consumer is paying for a product that doesn't match the expected weight. Underweight bread also can affect brand reputation and can led to loss of customers.For dough varieties, a consistently overweight product could be an issue for packaging leading to inefficiencies and waste in production.",0.0,,,Strict adherence to established weight standards for bread production to help maintain consistency in product quality and prevent discrepancies in weights.,N/A,N/A,N/A
129938,Likoni 1 Feb 25,N/A,N/A,2025-02-15,active,Mixing Chart Analysis,medium,"Findings.·       An analysis of mixing charts and summaries was done for a period of 31 days from 1 January to 31 January 2025 to determine if the raw materials usage were as per the set BOM and if the set production standards were achieved.·       An analysis was also performed to verify if there were any significant variances between the mixing chart summary and the SAP system. Appendix2·       The total number of loaves produced, as recorded in the mixing chart for January 2025, was 626,914.50, which exceeds the SAP forecast of 626,527 by 387.50 loaves.Appendix2·       The table below shows a summarised findings of the mixing chart analysis.

Mixing chart analysis Summary
Value


Branch Production Target per day in Bags (A)
126


Average Production in bags (B)
101.03


Production target achievement in % (B/A*100%)
80.18%


Utto Consumption % of production
100%


Utto Consumption to bags Produced
1:1


Average Yield per Bag
200.16","·       Production target was below the set target, and this indicated that the branch’s production capacity was underutilized by 19.82% which could imply lost sales.The yield per bag is 200.16 pieces of bread, slightly below the expected 201 pieces per bag. While this is a small deviation, it may indicate room for improvement in production efficiency, which could potentially lead to an increase in the overall output without additional resource consumption.",None,,,·       The branch should work towards achieving the set production target and Yield.,N/A,N/A,N/A
